archive_id,ad_creative_body,page_name,partisanship
349027879694443,"🛑 Wait, don’t scroll past until you see this ⬇️⬇️⬇️

""𝑃𝑟𝑒𝑠𝑖𝑑𝑒𝑛𝑡 𝑇𝑟𝑢𝑚𝑝’𝑠 𝑛𝑜𝑚𝑖𝑛𝑒𝑒 𝑤𝑖𝑙𝑙 𝑟𝑒𝑐𝑒𝑖𝑣𝑒 𝑎 𝑣𝑜𝑡𝑒 𝑜𝑛 𝑡ℎ𝑒 𝑓𝑙𝑜𝑜𝑟 𝑜𝑓 𝑡ℎ𝑒 𝑈𝑛𝑖𝑡𝑒𝑑 𝑆𝑡𝑎𝑡𝑒𝑠 𝑆𝑒𝑛𝑎𝑡𝑒."" - 𝐌𝐢𝐭𝐜𝐡 𝐌𝐜𝐂𝐨𝐧𝐧𝐞𝐥𝐥
 
It only took Mitch McConnell a few HOURS after the news of Justice Ruth Bader Ginsburg’s passing to VOW to replace her with Trump’s Supreme Court nominee. We HAVE to fight back in this election against the GOP’s power grab -- if we don’t, we could lose the Supreme Court for generations.
 
>>> 𝐔𝐍𝐋𝐎𝐂𝐊 𝐘𝐎𝐔𝐑 𝐄𝐗𝐂𝐋𝐔𝐒𝐈𝐕𝐄 𝐓𝐑𝐈𝐏𝐋𝐄-𝐌𝐀𝐓𝐂𝐇 𝐄𝐗𝐓𝐄𝐍𝐒𝐈𝐎𝐍 𝐍𝐎𝐖 >>> Democrats are leading in at least SIX battleground polls -- but we can only win these critical races, flip the Senate, and protect the Supreme Court if we have the resources to KEEP our momentum going. We’re only 𝟎.𝟔% 𝐬𝐡𝐨𝐫𝐭 of our triple-match goal -- so please, before this extension expires at 11:59 P.M. tonight: 𝐂𝐋𝐀𝐈𝐌 𝐘𝐎𝐔𝐑 𝐓𝐑𝐈𝐏𝐋𝐄-𝐌𝐀𝐓𝐂𝐇 𝐎𝐅𝐅𝐄𝐑 𝐓𝐎 𝐅𝐋𝐈𝐏 𝐓𝐇𝐄 𝐒𝐄𝐍𝐀𝐓𝐄 𝐀𝐍𝐃 𝐄𝐍𝐃 𝐌𝐈𝐓𝐂𝐇 𝐌𝐜𝐂𝐎𝐍𝐍𝐄𝐋𝐋’𝐒 𝐌𝐀𝐉𝐎𝐑𝐈𝐓𝐘!",Senate Democrats,liberal
345513113200360,"Don’t wait, make a plan to vote early now!

2020 has been tough, but you can make sure we end the year on a high note. Just click below and take a minute to confirm your polling place now!",Democratic Party,liberal
196022188118208,"Win two tickets to the Big Game this Sunday, plus airfare, and hotel accommodations. Enter here for your chance to win.

NO PURCHASE NECESSARY. To enter, fill out the web form at https://www.mikebloomberg.com/2020/contest-feb2.

For Official Rules: https://www.mikebloomberg.com/2020/contest-feb2-rules",Mike Bloomberg,liberal
368470867524452,"Have you seen what Nate Silver’s FiveThirtyEight says about Democrats’ Senate chances? ⬇️⬇️⬇️
 
𝟭𝟭:𝟱𝟵 𝗣.𝗠. 𝗧𝗥𝗜𝗣𝗟𝗘-𝗠𝗔𝗧𝗖𝗛 𝗗𝗘𝗔𝗗𝗟𝗜𝗡𝗘 | 𝗗𝗢𝗡𝗔𝗧𝗘 𝗡𝗢𝗪 𝗧𝗢 𝗙𝗟𝗜𝗣 𝗧𝗛𝗘 𝗦𝗘𝗡𝗔𝗧𝗘. Democrats are leading in at least SIX battleground states, and Nate Silver's FiveThirtyEight has called Joe Biden a HUGE BOOST for our chances of ending Mitch McConnell's majority! Now that the 2020 Democratic presidential ticket is complete, we need ALL HANDS ON DECK to make sure we elect a Democratic Senate. But with time running out before our critical triple-match opportunity expires, we’re falling just 1.7% short of our must-hit goal and need you to rush your immediate grassroots support.
 
𝗥𝗲𝗽𝘂𝗯𝗹𝗶𝗰𝗮𝗻𝘀 𝗮𝗿𝗲 𝗣𝗔𝗡𝗜𝗖𝗞𝗜𝗡𝗚, 𝘀𝗼 𝗻𝗼𝘄’𝘀 𝗼𝘂𝗿 𝗰𝗵𝗮𝗻𝗰𝗲 >> Please, before our crucial 11:59 P.M. deadline tonight, rush a donation of ANY amount to unlock your rare triple-match and get Democrats back on track to defeat the GOP and Mitch McConnell. Polls don't win elections -- but YOUR grassroots donation can: 𝗣𝗹𝗲𝗮𝘀𝗲, 𝗱𝗼𝗻𝗮𝘁𝗲 𝗮𝗻𝘆 𝗮𝗺𝗼𝘂𝗻𝘁 𝗯𝘆 𝟭𝟭:𝟱𝟵 𝗣.𝗠. 𝘁𝗼 𝗵𝗮𝘃𝗲 𝗲𝘃𝗲𝗿𝘆 𝗱𝗼𝗹𝗹𝗮𝗿 𝗧𝗥𝗜𝗣𝗟𝗘𝗗 𝘁𝗼 𝗱𝗲𝗳𝗲𝗮𝘁 𝘁𝗵𝗲 𝗚𝗢𝗣!*
 
*𝘈𝘵 𝘵𝘩𝘪𝘴 𝘱𝘰𝘪𝘯𝘵 𝘪𝘯 𝘵𝘩𝘦 𝘤𝘺𝘤𝘭𝘦 𝘦𝘴𝘱𝘦𝘤𝘪𝘢𝘭𝘭𝘺, 𝘌𝘝𝘌𝘙𝘠 𝘥𝘰𝘭𝘭𝘢𝘳 𝘳𝘦𝘢𝘭𝘭𝘺 𝘥𝘰𝘦𝘴 𝘤𝘰𝘶𝘯𝘵.",Senate Democrats,liberal
540700976804987,Trump tried to take credit for Obama’s successes at his State of the Union. Here’s the truth about the Trump economy.,Mike Bloomberg,liberal
814733889062841,"There is no doubt that climate change is one of the greatest challenges our world is facing.

That’s why we’ve developed a bold new plan to put our country on a path to net-zero emissions by 2050 and create millions of good-paying union jobs in the process. If you believe we urgently need to address the existential threat of climate change over the next four years, add your name in support of our plan for a clean energy future right now.",Joe Biden,liberal
2483613788543771,"Government shutdowns, administration turnover, record deficit?

The only constant in Trump's White House is chaos. Let's do something about it. Learn more and vote him out:",Mike Bloomberg,liberal
921245095056325,Sign up below to be the first to know who Joe’s VP pick is! ⤵️,Joe Biden,liberal
163218608981775,"DNC HQ wants to hear from you! 

Take our one-question priorities survey and let us know what issues matter most to you. BEGIN NOW>>",Democratic Party,liberal
129850161766045,"My good friend Danny DeVito is right: we have the momentum we need to win. But in the next 48 hours, we need your help to finish the job. Can you rush a contribution to our campaign before Super Tuesday on March 3?",Bernie Sanders,liberal
810342702779585,"Government shutdowns, administration turnover, record deficit?

The only constant in Trump's White House is chaos. Let's do something about it. Learn more and vote him out:",Mike Bloomberg,liberal
537832206844344,Trump is rattled. And he should be. Mike is the one that can beat him.,Mike Bloomberg,liberal
179153666728221,"From trying to strike down the Affordable Care Act, to confirming Brett Kavanaugh to the Supreme Court, Republicans have made it clear that they’re willing to do whatever it takes to attack President Obama’s legacy. 

Will you defend President Obama’s legacy?

TAKE THE OFFICIAL SURVEY NOW >>",Democratic Party,liberal
186649616108119,"No one deserves more respect than members of the US military. Trump crossed a line when he disrespected their service.

It's time for a change.",Mike Bloomberg,liberal
579737602757356,"Mike Bloomberg will expand access to health care, lower costs, and protect Americans with pre-existing conditions.",Mike Bloomberg,liberal
966867607067944,{{product.brand}},Democratic Party,liberal
671406486835734,,Joe Biden,liberal
499406197416246,"Under President Trump, the national debt ballooned, and our health care coverage has been at risk.

Donald Trump has made plenty of broken promises. Now it's time for a change. Learn more:",Mike Bloomberg,liberal
1432882096901632,"""For everything that you hold dear. It’s time to get out and vote.""",Joe Biden,liberal
2962935240477950,"Folks like you, chipping in a few dollars at a time, have fueled us since day one. But we’re up against the best-funded incumbent in history, and there are just weeks left until Election Day. 

That means every cent counts. Can you chip in what you can so we can defeat Trump and the GOP?",Joe Biden,liberal
2578390819149784,"BREAKING: Joe has the best shot to take on Trump, but we got outraised by some of our top Democratic opponents last quarter, and now a recent poll shows Bernie Sanders leading us by ONE POINT.

We know Joe Biden is the best chance we have to beat Donald Trump and win the battle to restore the soul of our nation – that’s why we’re beating Trump in more than 70 polls nationwide.

In this critical push, YOUR support will go a long way in restoring the soul of the nation. It’s never mattered more. Every dollar makes a difference, and we’re counting on you to step up: Will you donate now to make sure Joe Biden defeats Donald Trump in November?",Joe Biden,liberal
533247757608308,"Our party is stronger because of top Democrats like you, which is why we want to hear from you. 

Click on this post for the opportunity to share your thoughts about the 2020 election cycle with us via Facebook Messenger.",Democratic Party,liberal
584400709069536,"Mike Bloomberg will build on Obamacare, not gut it. He’ll lower costs and expand coverage — for all of us.",Mike Bloomberg,liberal
1506513016182538,"When Harold Mitchell realized chemical waste and industrial pollution were poisoning his community, he organized a movement to fight for environmental justice. He believes in the power of the people, and so do I. When he saw my track record of building broad grassroots movements to beat polluting corporations and pass clean energy laws, he got on board.",Tom Steyer,liberal
606547096792910,"This is the Trump White House --

✔️Government shutdown
✔️Administration turnover
✔️ Record deficit

It's time to vote him out.",Mike Bloomberg,liberal
191773755268097,Trump is scared. Wanna know why? Watch this.,Mike Bloomberg,liberal
295918221761464,"Hey North Carolina — make your plan to vote early.

There are two easy ways to vote early — by mail or in person. Find one that works around your schedule. 

Don’t delay — make your plan to vote early today!",Joe Biden,liberal
679391702646909,"Sorry to interrupt, but we wanted to make sure you saw this…  
 
𝐘𝐎𝐔𝐑 𝐍𝐀𝐌𝐄 𝐈𝐒 𝐌𝐈𝐒𝐒𝐈𝐍𝐆 𝐅𝐑𝐎𝐌 𝐏𝐑𝐄𝐒𝐈𝐃𝐄𝐍𝐓 𝐎𝐁𝐀𝐌𝐀’𝐒 𝐎𝐅𝐅𝐈𝐂𝐈𝐀𝐋 𝐁𝐈𝐑𝐓𝐇𝐃𝐀𝐘 𝐂𝐀𝐑𝐃: We are closing signature submissions at 11:59 p.m. tonight, but we still don’t see yours. Don’t miss this exclusive opportunity to personally wish Obama a happy birthday. Hurry and sign now -- before our midnight deadline -- to guarantee that your name makes it onto President Obama’s OFFICIAL birthday card! ⬇️📩⬇️",Senate Democrats,liberal
867343213781756,Mass incarceration has plagued our country’s most vulnerable citizens for too long. America needs a president who gets it.,Mike Bloomberg,liberal
430684334695771,"EVERY SINGLE REPUBLICAN in Congress voted against the American Rescue Plan, which will help millions of Americans suffering from the effects of both the public health and economic crises our country faces. 

Their inaction cannot not go unnoticed. When Republicans voted no, they weren’t thinking about the direct relief you and your family deserve. 

Demand accountability now >>>
Demand accountability now >>>
Demand accountability now >>>",Democratic Party,liberal
276111603516458,"Democrats only need 4 seats to flip the Senate from 🔴 to 🔵.

Ending Mitch McConnell’s majority starts with you. 

Chip in right now to help elect Democrats up and down the ballot.",Democratic Party,liberal
524203734854443,"As president, Mike Bloomberg will expand health care to everyone.",Mike Bloomberg,liberal
360280655149768,{{product.brand}},Stop Republicans,liberal
2492940910918181,The national shortage of affordable housing demands federal action. America needs a president who gets it.,Mike Bloomberg,liberal
408468470312615,"Hey Arizona – Election Day is right around the corner, do you have a plan to vote yet?

Don’t wait until it’s too late, click below and take just a minute right now to confirm where you’re voting this year!",Democratic Party,liberal
833660657406263,"We’re down to the wire to reach every single undecided voter in swing states. 

Team, it is time to step up. We’ve set a goal I think we can reach, but we’ll need to dig deep to make it happen. Donate now to my and Kamala’s campaign and Democrats everywhere. Your contribution will go towards resources in the battleground states where we desperately need them before Election Day. Donate to our FINAL end-of-month fundraising deadline >>",Joe Biden,liberal
697272230861200,"President Obama is calling on you to vote this year!

In an election this important, every single vote counts – that’s why President Obama is counting on you to check your voter registration today.",Democratic Party,liberal
630126651025108,"We need your help to elect Joe Biden and get our country back on track. No more malarkey. There’s no time to lose, register to vote today!",Joe Biden,liberal
300764917858845,"Like I say all the time, we’re in a battle for the soul of this nation. 

Who we are and what we want to be – it’s all at stake this November. 

Will you add your name today to say you’ll join me in this fight?",Joe Biden,liberal
361302531715759,"This November, it all comes down to you. Register to vote - right now - and make your voice heard. There’s too much at stake to sit this one out. Join us today.",Democratic Party,liberal
180422236386230,Trump killed environmental protections — undermining protections to stop animals from going extinct. Stand up to defend our planet and Mike fight the war on science.,Mike Bloomberg,liberal
